charts/episodic_length,losses/clipfrac,losses/value_loss,losses/approx_kl,losses/policy_loss,global_step,charts/learning_rate,_runtime,_timestamp,_step,losses/entropy,losses/old_approx_kl,losses/explained_variance,charts/SPS,charts/episodic_return
,0.0,0.0032235358376055956,0.00026076938956975937,-0.0004284563474357128,324992,0.00010506912803975865,509.759245634079,1763260568.1936626,3360,0.5135083198547363,-0.0037374040111899376,-0.13019776344299316,672.0,
,0.0,0.00018454781093169004,0.00015254970639944077,0.0010070763528347015,326784,0.00010399385791970417,511.5933356285095,1763260570.0277526,3377,0.5355404615402222,-0.0008952496573328972,-0.10832738876342773,673.0,
,0.0,390.4734191894531,0.00017624162137508392,-0.005191773176193237,328832,0.00010276497778249905,513.7400531768799,1763260572.1744702,3398,0.571095883846283,-0.003243016079068184,0.00011819601058959961,675.0,
,0.0,0.00013229520118329674,0.0007935995236039162,-0.008202388882637024,329216,0.00010253456275677308,514.1380808353424,1763260572.5724978,3401,0.49138739705085754,0.013366078026592731,0.027665793895721436,675.0,
,0.0,0.00013030994159635156,0.0003501391038298607,0.0012418106198310852,329728,0.0001022273427224718,514.6812188625336,1763260573.1156359,3406,0.5999587774276733,-0.006871913559734821,0.02204352617263794,675.0,
500.0,,,,,329809,,514.7205483913422,1763260573.1549654,3407,,,,,500.0
,0.0,0.003105464391410351,6.240792572498322e-05,-0.0010051950812339783,331008,0.0001014592926367186,516.0068261623383,1763260574.4412432,3419,0.5735754370689392,0.0005908329039812088,-0.10285389423370361,676.0,
,0.0,0.00014673183613922447,0.0005230112001299858,-0.0029316358268260956,331776,0.00010099846258526668,516.7612292766571,1763260575.1956463,3426,0.580652117729187,-9.514112025499344e-05,-0.04733610153198242,676.0,
,0.0,404.0214538574219,0.0001591946929693222,-0.00020967796444892883,331904,0.00010092165757669136,516.9010598659515,1763260575.3354769,3428,0.5918623208999634,0.002816352993249893,-3.62396240234375e-05,676.0,
,0.0,0.00021347026631701738,0.0007541030645370483,-0.012280598282814026,332672,0.00010046082752523944,517.6974782943726,1763260576.1318953,3435,0.5715914368629456,-0.009662600234150887,-0.1462949514389038,677.0,
,0.0,0.004178356379270554,3.54032963514328e-05,-0.00308973528444767,334080,9.961597243091092e-05,519.1488924026489,1763260577.5833094,3450,0.6032963395118713,-0.0011829826980829239,0.058984339237213135,678.0,
,0.0,0.0003826369938906282,7.585808634757996e-05,-0.0010458528995513916,334208,9.95391674223356e-05,519.2658455371857,1763260577.7002625,3451,0.6126503348350525,0.0014874469488859177,-0.05097401142120361,678.0,
500.0,,,,,335259,,520.3484501838684,1763260578.7828672,3462,,,,,500.0
500.0,,,,,336759,,521.7676651477814,1763260580.2020822,3476,,,,,500.0
,0.0,0.00019057287136092782,3.973953425884247e-06,-0.00010785460472106934,337024,9.784946450963616e-05,522.1107206344604,1763260580.5451376,3479,0.6010023355484009,0.0009074648842215538,-0.044760704040527344,680.0,
,0.0,0.0026054526679217815,5.0582922995090485e-05,0.0003279987722635269,338944,9.669738938100636e-05,524.0678579807281,1763260582.502275,3498,0.5398430228233337,0.0012447414919734001,-0.1364232301712036,681.0,
,0.0,0.002896292367950082,0.0003773970529437065,-0.00522310845553875,339456,9.639016934670508e-05,524.6031420230865,1763260583.037559,3503,0.570601224899292,-0.007896597497165203,-0.8904542922973633,681.0,
,0.0,0.0025142088998109102,1.6458332538604736e-05,-0.00010585784912109375,340480,9.577572927810252e-05,525.6293773651123,1763260584.0637944,3513,0.5691612958908081,0.00023486465215682983,-0.09812188148498535,682.0,
500.0,,,,,341759,,526.8136630058289,1763260585.24808,3525,,,,,500.0
,0.0,0.0029550669714808464,2.2824853658676147e-05,-0.0007021576166152954,342912,9.431643411517143e-05,528.1121125221252,1763260586.5465295,3537,0.5998958349227905,0.0008479040116071701,-0.009450435638427734,683.0,
,0.0,0.0001783874467946589,2.9763206839561462e-05,-0.0004572346806526184,344704,9.324116399511695e-05,529.9764144420624,1763260588.4108315,3554,0.5767530202865601,0.0001000184565782547,-0.0007519721984863281,684.0,
500.0,,,,,344759,,529.9960131645203,1763260588.4304302,3555,,,,,500.0
,0.0,234.317626953125,3.120582550764084e-05,-0.0015090331435203552,346880,9.193548612529412e-05,532.2233972549438,1763260590.6578143,3576,0.4975864887237549,-0.00011671241372823715,-3.337860107421875e-05,686.0,
,0.0,0.00015136325964704156,3.0436553061008453e-05,0.001531250774860382,347136,9.178187610814348e-05,532.4732315540314,1763260590.9076486,3578,0.60259610414505,-0.0013117427006363869,-0.07716834545135498,686.0,
,0.0,0.0026778923347592354,1.8347054719924927e-05,-0.0003940686583518982,347392,9.162826609099284e-05,532.7632417678833,1763260591.1976588,3581,0.5384702086448669,0.0002515669912099838,-0.10091733932495117,686.0,
500.0,,,,,348259,,533.5988018512726,1763260592.0332189,3589,,,,,500.0
,0.0,0.00020828127162531018,0.0001657586544752121,0.00108245387673378,350720,8.963133586803451e-05,536.2384328842163,1763260594.67285,3613,0.520138144493103,-0.004546940326690674,-0.035193681716918945,688.0,
,0.0,0.0002887157606892288,0.00033984705805778503,0.0010541640222072601,351616,8.909370080800727e-05,537.1643738746643,1763260595.598791,3622,0.5908874869346619,-0.004495006054639816,-0.01322174072265625,688.0,
,0.001953125,0.0035043193493038416,0.0016240105032920837,-0.014676502905786037,353408,8.801843068795279e-05,539.0603513717651,1763260597.4947684,3640,0.5142053961753845,-0.014836303889751434,-0.07579267024993896,689.0,
,0.0,0.00032315176213160157,4.6780332922935486e-05,-0.00010061264038085938,355072,8.701997285243124e-05,540.7857708930969,1763260599.220188,3656,0.5906760692596436,0.001208839938044548,0.052622437477111816,690.0,
,0.0,314.5141296386719,2.811197191476822e-05,0.00018150359392166138,356352,8.625192276667804e-05,542.1672444343567,1763260600.6016614,3669,0.5388675332069397,-0.0020886966958642006,4.762411117553711e-05,691.0,
,0.0,236.08531188964844,0.00011699087917804718,-0.0009506195783615112,357376,8.563748269807547e-05,543.8300309181213,1763260602.264448,3679,0.5357165336608887,0.002879444509744644,2.3245811462402344e-06,690.0,
,0.0,260.1783447265625,2.4627894163131714e-05,-0.001548469066619873,357760,8.540706767234951e-05,544.3762230873108,1763260602.81064,3683,0.6278709769248962,-0.00010924413800239563,1.7404556274414062e-05,690.0,
,0.0,0.002887346548959613,4.203431308269501e-05,-4.176795482635498e-05,357888,8.533026266377419e-05,544.5087475776672,1763260602.9431646,3684,0.5566790103912354,0.0030195899307727814,-0.060060858726501465,691.0,
,0.0,0.00032042746897786856,0.00027181394398212433,-0.006604999303817749,360704,8.364055247511715e-05,547.393319606781,1763260605.8277366,3711,0.5783708691596985,0.003137366846203804,-0.043530941009521484,692.0,
,0.0,288.97344970703125,9.257905185222626e-05,-0.002675101161003113,360832,8.356374746654183e-05,547.5569331645966,1763260605.9913502,3713,0.4734828472137451,0.0004083365201950073,-2.2649765014648438e-06,692.0,
,0.0,0.000289798277663067,9.993091225624084e-07,6.36223703622818e-05,361088,8.341013744939119e-05,547.8102190494537,1763260606.244636,3715,0.6256604790687561,-9.168218821287155e-05,0.0008099079132080078,692.0,
,0.0,0.000272583682090044,8.595641702413559e-05,-0.0037593282759189606,362752,8.241167233791202e-05,549.5113573074341,1763260607.9457743,3731,0.5602014064788818,0.0026999516412615776,-0.1326524019241333,693.0,
,0.0,0.0022457067389041185,3.6908313632011414e-06,-0.00010983645915985107,363008,8.225806232076138e-05,549.7887470722198,1763260608.223164,3734,0.5208922624588013,-0.0003989236429333687,0.11886125802993774,693.0,
500.0,,,,,365084,,551.8678982257843,1763260610.3023152,3755,,,,,500.0
,0.0,0.0031392406672239304,3.3156946301460266e-05,-0.0008018389344215393,367104,7.980030932230875e-05,553.9008133411407,1763260612.3352304,3775,0.5564346313476562,0.0014363974332809448,-0.13590586185455322,696.0,
,0.0,163.31809997558594,9.967386722564697e-05,0.0007790625095367432,367488,7.956989429658279e-05,554.2829999923706,1763260612.717417,3779,0.5436362028121948,0.0008480418473482132,1.6868114471435547e-05,696.0,
,0.0,0.0006845894968137145,0.0002052951604127884,0.008492063730955124,370048,7.803379412507638e-05,556.77854180336,1763260615.2129588,3804,0.5916654467582703,0.001516854390501976,-1.2636184692382812e-05,697.0,
500.0,,,,,370421,,557.0545978546143,1763260615.4890149,3807,,,,,500.0
500.0,,,,,374421,,561.1574349403381,1763260619.591852,3847,,,,,500.0
,0.0,0.00036544003523886204,0.00011442601680755615,-0.004294523969292641,377728,7.342550088651478e-05,564.6321392059326,1763260623.0665562,3879,0.5459517240524292,-0.0014905165880918503,-0.036072492599487305,702.0,
,0.0,0.002488837344571948,0.00028449296951293945,-0.006523709744215012,378112,7.319508586078882e-05,564.9671287536621,1763260623.4015458,3883,0.5565692782402039,0.0027074720710515976,0.016025185585021973,702.0,
,0.0,0.00034517774474807084,2.3295171558856964e-05,-0.00014055892825126648,378240,7.31182808522135e-05,565.0824203491211,1763260623.5168374,3884,0.614442765712738,0.0008416427299380302,-0.20184123516082764,702.0,
,0.0,452.3150939941406,7.516704499721527e-06,-3.661215305328369e-05,378496,7.296467083506286e-05,565.3737914562225,1763260623.8082085,3887,0.5437880754470825,-0.00015748944133520126,-4.2438507080078125e-05,702.0,
500.0,,,,,378921,,565.7938139438629,1763260624.228231,3891,,,,,500.0
,0.0,0.0024889721535146236,4.291161894798279e-05,-0.0020830854773521423,379648,7.227342575788498e-05,566.5789635181427,1763260625.0133805,3898,0.615351140499115,0.0004566740244626999,0.08849048614501953,703.0,
,0.0,0.0024468384217470884,1.0883435606956482e-05,-0.0008811838924884796,381056,7.142857066355646e-05,568.0558948516846,1763260626.4903119,3912,0.6253555417060852,0.0003967639058828354,-0.08082640171051025,703.0,
500.0,,,,,381421,,568.3703444004059,1763260626.8047614,3915,,,,,500.0
,0.0,0.0004256779793649912,2.7324073016643524e-05,-0.0009151622653007507,382720,7.04301055520773e-05,569.8252665996552,1763260628.2596836,3928,0.5542411804199219,0.0005380092188715935,-1.5294773578643799,704.0,
,0.0,0.00027729597059078515,0.00018010102212429047,-0.008543074131011963,384384,6.943164044059813e-05,571.5367431640625,1763260629.9711602,3944,0.5615737438201904,-0.0010731536895036697,-0.06290757656097412,705.0,
500.0,,,,,384421,,571.5653073787689,1763260629.9997244,3945,,,,,500.0
,0.0,254.63258361816406,3.364216536283493e-05,0.0006534755229949951,384512,6.935483543202281e-05,571.6790888309479,1763260630.1135058,3946,0.5585600733757019,-0.00177712831646204,-0.00012254714965820312,705.0,
500.0,,,,,385400,,572.5126388072968,1763260630.9470558,3954,,,,,500.0
,0.0,481.0517883300781,0.0001511191949248314,0.0009673833847045898,386176,6.835637759650126e-05,573.4520766735077,1763260631.8864937,3963,0.4775424599647522,-0.0046156300231814384,0.001694023609161377,706.0,
500.0,,,,,386694,,574.0053441524506,1763260632.4397612,3969,,,,,500.0
155.0,,,,,387849,,575.2081401348114,1763260633.6425571,3981,,,,,155.0
,0.0,0.003570124739781022,2.335384488105774e-05,-0.0022009313106536865,388096,6.720430246787146e-05,575.460752248764,1763260633.8951693,3983,0.6176474094390869,0.0012141503393650055,-1.1215894222259521,707.0,
,0.0,0.002660958329215646,3.6451034247875214e-05,-0.0015460960566997528,389504,6.635944737354293e-05,576.885005235672,1763260635.3194222,3997,0.5754820704460144,-0.004826300777494907,0.18377339839935303,707.0,
500.0,,,,,391833,,579.2401826381683,1763260637.6745996,4020,,,,,500.0
500.0,,,,,395833,,583.0786352157593,1763260641.5130522,4059,,,,,500.0
,0.0,0.00029426661785691977,5.823560059070587e-06,-0.00027173012495040894,398720,6.082949403207749e-05,585.9057424068451,1763260644.3401594,4087,0.6011523008346558,-0.0005077449604868889,-0.04985392093658447,712.0,
,0.0,0.0005451643955893815,0.0001694057136774063,-0.00972631573677063,399104,6.059907900635153e-05,586.2465872764587,1763260644.6810043,4091,0.5489106774330139,-0.0021097399294376373,-0.10439157485961914,713.0,
,0.0,0.0021998228039592505,4.780106246471405e-05,0.0015043988823890686,400512,5.975422391202301e-05,587.5931494235992,1763260646.0275664,4105,0.6050451993942261,-0.000605117529630661,0.14123696088790894,713.0,
,0.0,240.80191040039062,4.762783646583557e-06,0.0010639578104019165,400896,5.952380888629705e-05,587.9596712589264,1763260646.3940883,4109,0.5967477560043335,-0.0010412130504846573,-4.935264587402344e-05,714.0,
,0.0,0.002284631133079529,7.747672498226166e-06,-0.0001756511628627777,401536,5.9139783843420446e-05,588.5873103141785,1763260647.0217273,4115,0.5749080181121826,-0.00048298295587301254,-1.1066608428955078,714.0,
,0.0,527.1168212890625,2.2815540432929993e-05,0.00010196492075920105,401920,5.8909368817694485e-05,588.9770472049713,1763260647.4114642,4119,0.5608669519424438,-0.00047048740088939667,-0.0003839731216430664,714.0,
,0.0,0.0005277245072647929,8.889101445674896e-05,-0.00011066347360610962,404480,5.737327228416689e-05,591.5135746002197,1763260649.9479916,4144,0.4957680106163025,-0.0016703177243471146,-0.33422398567199707,716.0,
500.0,,,,,405036,,592.0060303211212,1763260650.4404473,4150,,,,,500.0
,0.0,0.0005173059762455523,2.421438694000244e-06,-0.00040549784898757935,406912,5.59139771212358e-05,593.8704121112823,1763260652.3048291,4168,0.5680794715881348,-0.00038733333349227905,-0.3723464012145996,717.0,
500.0,,,,,408536,,595.4999163150787,1763260653.9343333,4184,,,,,500.0
500.0,,,,,409536,,596.4965207576752,1763260654.9309378,4194,,,,,500.0
500.0,,,,,410036,,597.0030829906464,1763260655.4375,4199,,,,,500.0
,0.0,230.28347778320312,2.4648383259773254e-05,0.0008350163698196411,412544,5.2534564019879326e-05,599.5824201107025,1763260658.0168371,4224,0.5994089841842651,0.002735985442996025,2.9206275939941406e-06,720.0,
,0.0,362.7960205078125,1.6372650861740112e-06,7.083266973495483e-05,413056,5.2227343985578045e-05,600.0766568183899,1763260658.5110738,4229,0.5508196949958801,-9.817443788051605e-05,-3.063678741455078e-05,720.0,
500.0,,,,,414536,,601.4325022697449,1763260659.8669193,4243,,,,,500.0
,0.0,0.0004864497750531882,4.4825486838817596e-05,-0.0013762041926383972,414848,5.115207386552356e-05,601.7759120464325,1763260660.210329,4246,0.5929998755455017,0.0028750868514180183,-0.0378037691116333,721.0,
,0.0,0.000481417344417423,8.910894393920898e-06,-0.00032490305602550507,415488,5.076804882264696e-05,602.3943209648132,1763260660.828738,4252,0.5799478888511658,0.001302231103181839,0.18599188327789307,721.0,
,0.0,162.2090606689453,1.1334195733070374e-06,0.00012041628360748291,415616,5.069124381407164e-05,602.5109837055206,1763260660.9454007,4254,0.5502514243125916,-0.00022484268993139267,7.37309455871582e-05,721.0,
,0.0,0.0019656384829431772,2.457946538925171e-05,0.0014004223048686981,415744,5.061443880549632e-05,602.6381175518036,1763260661.0725346,4255,0.5143847465515137,-0.0006613172590732574,0.2511391043663025,721.0,
,0.0,0.002017715247347951,1.7692334949970245e-05,-0.001318328082561493,417664,4.9462367314845324e-05,604.486811876297,1763260662.921229,4273,0.5879693031311035,0.0005105463787913322,0.013157308101654053,722.0,
500.0,,,,,418036,,604.7465853691101,1763260663.1810024,4276,,,,,500.0
,0.0,117.15058898925781,1.6539357602596283e-05,-0.0011872723698616028,418048,4.923195228911936e-05,604.8249189853668,1763260663.259336,4277,0.5676273703575134,0.001812138594686985,-0.00012552738189697266,722.0,
,0.0,0.002296233316883445,8.389633148908615e-05,-0.004190225154161453,418176,4.915514728054404e-05,604.9463448524475,1763260663.3807619,4278,0.5682516098022461,-0.0021071871742606163,-0.17577862739562988,723.0,
,0.0,0.002040165476500988,1.773890107870102e-05,-0.0009478628635406494,419200,4.854070721194148e-05,605.9174008369446,1763260664.3518178,4288,0.557798445224762,-0.0010369373485445976,-0.022520899772644043,723.0,
,0.0,0.000452125706942752,1.1607073247432709e-05,0.0014076754450798035,419456,4.838709719479084e-05,606.1507496833801,1763260664.5851667,4290,0.6082271933555603,-0.0002774009481072426,-0.06126093864440918,723.0,
,0.0,316.0859680175781,2.7762725949287415e-06,-0.0002360483631491661,419584,4.831029218621552e-05,606.2693293094635,1763260664.7037463,4292,0.5423299074172974,0.00015994254499673843,6.723403930664062e-05,723.0,
,0.0,0.0005438665975816548,6.578676402568817e-05,-0.0011324570514261723,421888,4.6927802031859756e-05,608.3973019123077,1763260666.831719,4314,0.5837833285331726,-0.0015696343034505844,-0.1240084171295166,725.0,
,0.0,0.0021786740981042385,6.60894438624382e-05,-0.0023839548230171204,422272,4.6697387006133795e-05,608.7711000442505,1763260667.205517,4318,0.5229614973068237,-0.0013865726068615913,-0.5080399513244629,725.0,
,0.0,0.0020118423271924257,8.916482329368591e-06,-0.0014353692531585693,425088,4.5007680455455557e-05,611.327484369278,1763260669.7619014,4346,0.5920578837394714,0.000484732910990715,-0.017073988914489746,726.0,
,0.0,0.0005274564027786255,0.00014027487486600876,-0.000243358314037323,427136,4.377880031825043e-05,613.1939289569855,1763260671.628346,4366,0.5508733987808228,0.004262273199856281,-0.06665706634521484,728.0,
,0.0,0.0005204778863117099,2.945680171251297e-05,-0.00035005994141101837,427776,4.339477891335264e-05,613.7868103981018,1763260672.2212274,4372,0.6200985908508301,-2.4816952645778656e-05,-0.3177516460418701,728.0,
,0.0,0.0004521642695181072,7.544085383415222e-05,0.001545419916510582,428288,4.308755887905136e-05,614.2353599071503,1763260672.669777,4377,0.599841296672821,0.0014519281685352325,-0.0012570619583129883,728.0,
500.0,,,,,428370,,614.2648630142212,1763260672.69928,4378,,,,,500.0
,0.0,0.0004931137664243579,1.774914562702179e-05,-0.0007149651646614075,429312,4.2473118810448796e-05,615.1653456687927,1763260673.5997627,4387,0.5905678868293762,0.0012255720794200897,-0.8418443202972412,729.0,
,0.0,0.00062100391369313,8.607283234596252e-06,-0.0002624019980430603,430208,4.1935483750421554e-05,615.9991693496704,1763260674.4335864,4396,0.5541647672653198,-0.001146005466580391,0.025152742862701416,729.0,
,0.0,357.8827209472656,3.4347176551818848e-06,-6.561726331710815e-05,431872,4.093701863894239e-05,617.4822423458099,1763260675.9166594,4413,0.5018936991691589,-0.00017258897423744202,0.00024318695068359375,730.0,
,0.0,0.000706862541846931,1.7316080629825592e-05,0.0008331546559929848,432128,4.078340862179175e-05,617.7044978141785,1763260676.1389148,4415,0.6331386566162109,-0.002108772285282612,-0.038967132568359375,731.0,
,0.0,0.0005883199628442526,3.970228135585785e-06,-0.0007104994729161263,436352,3.824884697678499e-05,621.5191509723663,1763260679.953568,4456,0.47924506664276123,0.00012881960719823837,-0.5531017780303955,733.0,
,0.0,0.00059874402359128,3.9383769035339355e-05,-0.0030114222317934036,437760,3.7403995520435274e-05,622.7795987129211,1763260681.2140157,4470,0.5938980579376221,0.00012733787298202515,-0.03601372241973877,734.0,
,0.0,0.0019013257697224617,3.700144588947296e-06,0.00035907328128814697,438528,3.694316546898335e-05,623.483115196228,1763260681.9175322,4478,0.5444397330284119,-1.0086223483085632e-06,-0.05495631694793701,734.0,
,0.0,0.0005787158152088523,1.7480924725532532e-06,0.00044075772166252136,438784,3.678955545183271e-05,623.7046358585358,1763260682.1390529,4480,0.6075103282928467,-9.565893560647964e-05,-0.02618277072906494,734.0,
,0.0,54.978660583496094,4.259869456291199e-06,0.00016523152589797974,439936,3.609831037465483e-05,624.748176574707,1763260683.1825936,4492,0.6018497347831726,0.0005177110433578491,-4.76837158203125e-07,735.0,
500.0,,,,,440370,,625.0991644859314,1763260683.5335815,4496,,,,,500.0
,0.0,0.001858595060184598,4.268903285264969e-05,-0.0033498182892799377,440576,3.571428533177823e-05,625.3401679992676,1763260683.774585,4498,0.5650919079780579,0.0008891327306628227,0.03387606143951416,735.0,
500.0,,,,,442870,,627.3533456325531,1763260685.7877626,4520,,,,,500.0
,0.0,0.0015155196888372302,2.119690179824829e-06,-0.0003865044564008713,443008,3.425499380682595e-05,627.5353541374207,1763260685.9697711,4522,0.5386514663696289,0.0003170482814311981,0.15365397930145264,737.0,
,0.0,0.00045322332880459726,3.9869919419288635e-06,0.00035800039768218994,443264,3.410138378967531e-05,627.7565896511078,1763260686.1910067,4524,0.5965296626091003,0.0006184196099638939,-0.07951235771179199,737.0,
500.0,,,,,443370,,627.795051574707,1763260686.2294686,4525,,,,,500.0
,0.0,0.001486365683376789,2.076849341392517e-06,-0.00026600807905197144,443520,3.394777377252467e-05,627.9838092327118,1763260686.4182262,4527,0.5621020793914795,-0.00029229559004306793,-0.3750040531158447,737.0,
,0.0,412.5130920410156,1.2600794434547424e-06,5.549192428588867e-05,443904,3.371735874679871e-05,628.32506275177,1763260686.7594798,4531,0.518229067325592,-0.00019401591271162033,-0.0002200603485107422,737.0,
,0.0,0.0006367603782564402,1.6335397958755493e-06,-0.00016127526760101318,444160,3.356374872964807e-05,628.581442117691,1763260687.0158591,4533,0.5394145846366882,0.0002157464623451233,-0.07997488975524902,737.0,
,0.0,0.0005355840548872948,1.0275281965732574e-05,-0.0006208866834640503,444288,3.348694372107275e-05,628.6909935474396,1763260687.1254106,4534,0.574013352394104,0.001117742620408535,-0.10919773578643799,737.0,
,0.0,0.0007004496292211115,9.27438959479332e-05,-0.0018131937831640244,445184,3.2949308661045507e-05,629.5093631744385,1763260687.9437802,4543,0.5144504308700562,0.001031319610774517,-0.2955000400543213,738.0,
500.0,,,,,446370,,630.5650064945221,1763260688.9994235,4555,,,,,500.0
,0.0,0.0016962169902399182,8.451752364635468e-06,-0.0006045475602149963,446592,3.2104453566716984e-05,630.7727336883545,1763260689.2071507,4557,0.5848143696784973,-0.0007137125357985497,0.04539012908935547,739.0,
,0.0,0.001779746962711215,5.988404154777527e-07,0.00017501041293144226,447104,3.17972335324157e-05,631.2175524234772,1763260689.6519694,4562,0.5466669797897339,-0.00018683914095163345,0.12294507026672363,739.0,
104.0,,,,,448474,,632.4046318531036,1763260690.8390489,4576,,,,,104.0
,0.0,0.0009673221502453089,1.432560384273529e-05,-0.00010496377944946289,451328,2.9262673706398346e-05,635.1078207492828,1763260693.5422378,4604,0.5623871088027954,-2.6674941182136536e-05,0.09470760822296143,741.0,
,0.0,0.001536306575872004,7.574446499347687e-06,-0.0011026374995708466,452224,2.8725038646371104e-05,635.9200463294983,1763260694.3544633,4613,0.5704136490821838,-9.508710354566574e-05,0.09162336587905884,742.0,
,0.0,614.2251586914062,2.8098002076148987e-06,0.00032814871519804,453504,2.79569885606179e-05,637.0696740150452,1763260695.504091,4626,0.5821518898010254,0.00039179157465696335,7.450580596923828e-06,742.0,
500.0,,,,,454474,,637.9055638313293,1763260696.3399808,4635,,,,,500.0
,0.0,137.85153198242188,6.058253347873688e-06,-0.0011997297406196594,455040,2.7035330276703462e-05,638.4372086524963,1763260696.8716257,4641,0.5803216695785522,0.00034476350992918015,-0.0001093149185180664,743.0,
,0.0,0.0007197838858701289,3.668665885925293e-05,-0.0008394629694521427,455424,2.68049152509775e-05,638.7700383663177,1763260697.2044554,4644,0.5791558027267456,-0.0004989374428987503,-0.2166295051574707,743.0,
,0.0,0.0020921474788337946,8.437782526016235e-07,0.0004497841000556946,457088,2.580645195848774e-05,640.2894868850708,1763260698.723904,4661,0.5965823531150818,-0.00045584142208099365,-3.933906555175781e-06,744.0,
,0.0,523.302734375,2.421438694000244e-07,-0.00013221055269241333,458496,2.496159686415922e-05,641.5494890213013,1763260699.983906,4675,0.6061557531356812,2.117827534675598e-06,-1.8715858459472656e-05,745.0,
,0.0,0.0014254330890253186,1.6391277313232422e-06,-0.00023706257343292236,460160,2.396313357166946e-05,643.0405833721161,1763260701.4750004,4691,0.5767011642456055,0.0003926847130060196,0.10309851169586182,746.0,
500.0,,,,,461974,,644.6711091995239,1763260703.1055262,4709,,,,,500.0
,0.0,0.0007065937970764935,8.475035429000854e-08,2.8950627893209457e-05,462464,2.25806452363031e-05,645.1068992614746,1763260703.5413163,4713,0.5906009674072266,1.201685518026352e-05,-0.4103347063064575,747.0,
500.0,,,,,464974,,647.3667180538177,1763260705.801135,4738,,,,,500.0
,0.0,230.54055786132812,1.4388933777809143e-06,8.320808410644531e-05,465024,2.1044546883786097e-05,647.45055103302,1763260705.884968,4739,0.5277895927429199,0.0003125695511698723,7.605552673339844e-05,749.0,
,0.0,0.00090770423412323,7.420778274536133e-06,5.3394585847854614e-05,465280,2.0890936866635457e-05,647.6711595058441,1763260706.1055765,4741,0.5560680627822876,-0.00035951659083366394,-0.0023336410522460938,749.0,
500.0,,,,,465474,,647.8078520298004,1763260706.242269,4743,,,,,500.0
,0.0,393.257080078125,1.1837109923362732e-06,5.112402141094208e-05,466560,2.0122888599871658e-05,648.8228116035461,1763260707.2572286,4754,0.5479030609130859,-0.00047899316996335983,-1.2993812561035156e-05,749.0,
,0.0,0.0017233113758265972,1.3690441846847534e-07,-5.5704265832901e-05,466688,2.0046083591296338e-05,648.9314935207367,1763260707.3659105,4755,0.5341789722442627,7.0678070187568665e-06,-0.5741548538208008,749.0,
,0.0,212.31504821777344,4.9639493227005e-07,1.6052275896072388e-05,468352,1.9047618479817174e-05,650.4766459465027,1763260708.911063,4772,0.5878162980079651,0.00012099649757146835,-0.00012040138244628906,750.0,
500.0,,,,,469794,,651.7376296520233,1763260710.1720467,4786,,,,,500.0
,0.0,470.3302307128906,2.1010637283325195e-06,0.00014739856123924255,469888,1.8125960195902735e-05,651.8371193408966,1763260710.2715364,4787,0.5564041137695312,-0.0002682097256183624,4.76837158203125e-07,751.0,
,0.0,0.0014706568326801062,3.509223461151123e-06,-0.0005097314715385437,470016,1.8049155187327415e-05,651.9460711479187,1763260710.3804882,4788,0.5044339895248413,-0.00010824762284755707,0.2430330514907837,751.0,
500.0,,,,,470794,,652.6487138271332,1763260711.0831308,4796,,,,,500.0
,0.0,0.0010649478062987328,1.130625605583191e-06,-0.00023052096366882324,471168,1.7357910110149533e-05,652.974187374115,1763260711.4086044,4799,0.5859255194664001,-0.0003166552633047104,-0.10319662094116211,752.0,
,0.0,563.490234375,1.0235235095024109e-06,7.657893002033234e-05,471808,1.6973886886262335e-05,653.5644180774689,1763260711.998835,4806,0.6006252765655518,4.618149250745773e-05,-7.128715515136719e-05,752.0,
,0.0,0.0009050227818079293,6.595626473426819e-06,-0.0009909570217132568,472192,1.6743471860536374e-05,653.8928589820862,1763260712.327276,4809,0.5904526114463806,-0.00023563578724861145,0.007983684539794922,752.0,
,0.0,0.000886476831510663,1.8598511815071106e-06,0.00015877559781074524,472576,1.6513056834810413e-05,654.2289028167725,1763260712.6633198,4813,0.5867416858673096,0.00015691760927438736,-0.1910998821258545,752.0,
,0.0,134.55630493164062,1.4938414096832275e-06,-0.0004208926111459732,476416,1.4208909306034911e-05,657.6563856601715,1763260716.0908027,4851,0.5413987040519714,-8.004903793334961e-05,-5.125999450683594e-05,754.0,
,0.0,0.0014496358344331384,3.7066638469696045e-07,1.72443687915802e-05,476544,1.4132104297459591e-05,657.8063144683838,1763260716.2407315,4852,0.6103419661521912,-4.34238463640213e-05,-0.0003529787063598633,754.0,
500.0,,,,,477294,,658.3968319892883,1763260716.831249,4859,,,,,500.0
,0.0,0.0010773527901619673,2.9616057872772217e-06,-0.00016953051090240479,478080,1.321044510405045e-05,659.1787347793579,1763260717.6131518,4867,0.5958222150802612,-0.0001678280532360077,-0.10713696479797363,755.0,
,0.0,0.001046892604790628,1.473352313041687e-06,4.092603921890259e-05,478208,1.3133641004969832e-05,659.2943689823151,1763260717.728786,4868,0.5803629159927368,0.0004889648407697678,-0.23483431339263916,755.0,
500.0,,,,,478794,,659.8212811946869,1763260718.2556982,4874,,,,,500.0
,0.0,0.0009394618100486696,1.346692442893982e-06,-0.0003935806453227997,479232,1.251920093636727e-05,660.2400782108307,1763260718.6744952,4878,0.5927674770355225,-0.0003221388906240463,-0.03751504421234131,756.0,
