losses/approx_kl,losses/value_loss,losses/old_approx_kl,_timestamp,losses/policy_loss,charts/episodic_length,losses/explained_variance,_step,_runtime,global_step,charts/SPS,losses/clipfrac,losses/entropy,charts/episodic_return,charts/learning_rate
0.0010457709431648254,0.00016889488324522972,0.001046484336256981,1763260255.3600998,0.010174542665481567,,-0.02563762664794922,1745,170.20766067504883,154112,1081.0,0.0,0.5474862456321716,,0.00020760369079653174
0.001733086071908474,0.0037248716689646244,0.00024682749062776566,1763260256.0758975,0.003651602193713188,,0.048641741275787354,1753,170.9234583377838,154880,1081.0,0.0,0.5767086744308472,,0.00020714286074507982
0.0009567160159349442,0.000598209269810468,-0.0067270658910274506,1763260256.1860304,-0.007251568138599396,,-0.23024368286132812,1754,171.03359127044678,155008,1081.0,0.0,0.5498596429824829,,0.0002070660557365045
0.00013098493218421936,0.00011796876060543582,-0.00510840117931366,1763260257.2230575,-0.0014792531728744507,,0.0653996467590332,1765,172.070618391037,156160,1081.0,0.0,0.4907979369163513,,0.0002063748106593266
,,,1763260257.3690672,,171.0,,1768,172.216628074646,156379,,,,171.0,
,,,1763260258.1871557,,405.0,,1777,173.03471660614014,157284,,,,405.0,
0.00022239703685045242,291.5384521484375,0.001232949085533619,1763260261.1178088,0.001498579978942871,,0.08018040657043457,1818,175.9653697013855,160384,1081.0,0.0,0.43514636158943176,,0.00020384024537634104
,,,1763260261.4610505,,219.0,,1823,176.30861139297485,160784,,,,219.0,
2.3079104721546173e-05,5.8465576171875,0.002026778645813465,1763260263.6611376,-0.0011210665106773376,,0.9939908385276794,1851,178.50869846343994,163200,1081.0,0.0,0.48731711506843567,,0.000202150535187684
,,,1763260264.011094,,210.0,,1856,178.8586549758911,163625,,,,210.0,
,,,1763260264.9649231,,343.0,,1868,179.8124840259552,164704,,,,343.0,
6.552226841449738e-05,96.95694732666016,0.004213437438011169,1763260265.4166763,-0.004835985600948334,,0.7763764262199402,1873,180.26423716545105,165120,1081.0,0.0,0.41663476824760437,,0.0002009984600590542
8.271168917417526e-05,13.329219818115234,-0.0008204085752367973,1763260265.751377,-0.000783093273639679,,0.9696168899536133,1877,180.59893798828125,165504,1082.0,0.0,0.40960004925727844,,0.00020076804503332824
4.7839246690273285e-05,13.38133430480957,-0.0013538645580410957,1763260266.5764496,0.0003537312150001526,,-0.8930728435516357,1886,181.424010515213,166400,1082.0,0.0,0.5053550004959106,,0.000200230409973301
0.00021455809473991394,27.51673698425293,0.002725822851061821,1763260267.4403086,-0.00048547424376010895,,0.38336968421936035,1895,182.28786945343018,167296,1081.0,0.0,0.40527454018592834,,0.00019969277491327375
7.481500506401062e-05,281.1619873046875,0.004292652010917664,1763260268.106431,0.0006479434669017792,,-0.1844695806503296,1903,182.9539918899536,168064,1082.0,0.0,0.40696024894714355,,0.00019923194486182183
0.0005545103922486305,0.5482837557792664,0.008424005471169949,1763260268.474125,-0.00782112404704094,,-3.2968297004699707,1906,183.32168579101562,168448,1082.0,0.0,0.44045841693878174,,0.00019900152983609587
0.0009715761989355087,394.15667724609375,0.00026689469814300537,1763260269.5114748,-0.0064161233603954315,,-0.0061942338943481445,1918,184.35903573036194,169600,1082.0,0.0,0.5137673020362854,,0.000198310284758918
0.00031333696097135544,0.30400586128234863,0.0021992726251482964,1763260269.7310584,0.0011688433587551117,,-2.135659694671631,1920,184.57861924171448,169856,1082.0,0.0,0.4708806574344635,,0.00019815668929368258
0.000265488401055336,0.011649503372609615,-0.0013076700270175934,1763260272.0632415,-0.003414839506149292,,0.43676137924194336,1945,186.91080236434937,172416,1082.0,0.0,0.4454919695854187,,0.00019662058912217617
0.0026195431128144264,0.0012377363163977861,-0.0149235213175416,1763260273.3232596,-0.017993979156017303,,0.02765023708343506,1959,188.17082047462463,173824,1082.0,0.0078125,0.40809497237205505,,0.00019577573402784765
0.001048610545694828,0.004842814058065414,0.016915034502744675,1763260274.617111,-0.013096500188112259,,-0.19338786602020264,1973,189.46467185020447,175232,1082.0,0.00390625,0.4755787253379822,,0.00019493087893351912
0.0044729141518473625,0.00025951978750526905,-0.004748952575027943,1763260275.7629614,-0.022585049271583557,,-0.6045947074890137,1985,190.61052227020264,176512,1083.0,0.00390625,0.4262143671512604,,0.00019416282884776592
,,,1763260276.2275689,,500.0,,1991,191.07512974739075,177055,,,,500.0,
0.000458751805126667,101.06069946289062,7.417332381010056e-05,1763260277.2735376,0.0033435504883527756,,-0.0010739564895629883,2002,192.12109851837158,178176,1083.0,0.0,0.520628809928894,,0.00019316436373628676
0.0014686891809105873,0.0054247197695076466,0.0010209595784544945,1763260277.7482915,-0.015859246253967285,,-0.9054388999938965,2007,192.59585237503052,178688,1083.0,0.0,0.48808711767196655,,0.00019285714370198548
0.00041551515460014343,493.60955810546875,0.003714613616466522,1763260278.5335934,-0.006559241563081741,,-0.00022602081298828125,2016,193.38115429878235,179584,1083.0,0.0,0.4036257863044739,,0.00019231950864195824
0.004254549741744995,0.0005091530620120466,-0.001820320263504982,1763260278.9025412,-0.002589825540781021,,0.3859139084815979,2019,193.75010204315186,179968,1083.0,0.005859375,0.4198140501976013,,0.00019208909361623228
0.0035005882382392883,0.00032926094718277454,0.012510798871517181,1763260279.3456635,-0.011201044544577599,,0.7784298658370972,2024,194.19322443008423,180480,1083.0,0.009765625,0.34592050313949585,,0.000191781873581931
8.154939860105515e-05,0.005393741186708212,-0.004068381153047085,1763260279.5697548,-0.0047145262360572815,,-0.3208601474761963,2027,194.41731572151184,180736,1083.0,0.0,0.42427462339401245,,0.00019162826356478035
0.002641376107931137,0.0002811873855534941,0.000147966668009758,1763260279.819956,-0.0019034594297409058,,-0.9155706167221069,2029,194.6675169467926,180992,1083.0,0.0,0.47836923599243164,,0.00019147465354762971
0.0026039360091090202,0.00022906366211827844,-0.015736684203147888,1763260280.2711675,-0.021359916776418686,,-0.9795941114425659,2034,195.11872839927673,181504,1083.0,0.00390625,0.4301548898220062,,0.00019116743351332843
,,,1763260281.209822,,500.0,,2045,196.05738282203674,182555,,,,500.0,
7.074512541294098e-05,662.2547607421875,9.828247129917145e-05,1763260281.7678704,0.0008801072835922241,,-0.0007457733154296875,2051,196.61543130874634,183168,1084.0,0.0,0.42772194743156433,,0.00019016896840184927
0.0008148616179823875,0.005255904980003834,0.006039326079189777,1763260281.9129286,-0.010295554995536804,,-1.549544095993042,2052,196.76048946380615,183296,1083.0,0.0,0.4529596269130707,,0.00019009216339327395
0.0017495742067694664,246.1942901611328,0.0037954067811369896,1763260283.512827,0.006568390876054764,,-0.0002461671829223633,2070,198.36038780212402,185088,1084.0,0.0,0.4604300856590271,,0.00018901689327321947
7.634889334440231e-05,0.005312987603247166,0.0016216123476624489,1763260284.1200836,-0.003389500081539154,,-0.621770977973938,2076,198.9676444530487,185728,1084.0,0.0,0.36676859855651855,,0.00018863286823034286
0.00045130494982004166,0.0001796055876184255,-0.00035820063203573227,1763260285.7110434,-0.0073809754103422165,,-0.11963915824890137,2093,200.55860424041748,187520,1084.0,0.0,0.4444792568683624,,0.00018755759811028838
,,,1763260285.7237225,,500.0,,2094,200.5712833404541,187555,,,,500.0,
0.0003774156793951988,0.00019542263180483133,-0.005693417973816395,1763260287.8929598,0.004842428490519524,,0.13641852140426636,2117,202.7405207157135,189952,1084.0,0.0,0.47850462794303894,,0.00018609831749927253
0.00147959403693676,0.000346636981703341,0.005793049931526184,1763260290.077144,-0.004663988947868347,,-0.19343340396881104,2141,204.92470479011536,192384,1085.0,0.001953125,0.4454309940338135,,0.00018463902233634144
0.0014471802860498428,0.000735806068405509,0.002548549324274063,1763260290.5577748,-0.00046090781688690186,,-0.1386854648590088,2146,205.40533566474915,192896,1085.0,0.0,0.4841911196708679,,0.00018433180230204016
0.004728125408291817,0.00024366736761294305,0.02160731889307499,1763260290.6661603,0.008955532684922218,,0.4110755920410156,2147,205.51372122764587,193024,1085.0,0.005859375,0.42275387048721313,,0.00018425499729346484
,,,1763260290.6796043,,500.0,,2148,205.52716517448425,193055,,,,500.0,
1.955311745405197e-05,0.0057264952920377254,-0.0009878640994429588,1763260291.3729615,-0.0003980696201324463,,-0.26862502098083496,2155,206.22052240371704,193792,1085.0,0.0,0.3868233561515808,,0.00018379416724201292
,,,1763260292.8839273,,500.0,,2172,207.73148822784424,195555,,,,500.0,
0.003541327081620693,0.0004043050284963101,0.014766116626560688,1763260294.1116183,-0.011288531124591827,,0.43865394592285156,2185,208.95917916297913,196864,1085.0,0.001953125,0.42324399948120117,,0.00018195084703620523
,,,1763260294.7224126,,500.0,,2192,209.56997346878052,197555,,,,500.0,
0.0011119060218334198,335.2652587890625,-0.010475168004631996,1763260295.2611594,0.00010358542203903198,,-9.02414321899414e-05,2198,210.1087203025818,198144,1085.0,0.0,0.5032824277877808,,0.00018118279695045203
0.0013955524191260338,0.00797480158507824,0.006680828519165516,1763260295.370436,-0.00981302559375763,,0.2931230664253235,2199,210.21799683570862,198272,1086.0,0.0,0.3612775206565857,,0.0001811059919418767
0.0005792649462819099,0.00031439177109859884,-0.0025972994044423103,1763260296.5752108,-0.001806505024433136,,-0.20814204216003418,2211,211.422771692276,199552,1085.0,0.0,0.46824315190315247,,0.0001803379418561235
0.00010815821588039398,0.001921448390930891,0.0013628378510475159,1763260296.837128,-0.0017329230904579163,,0.028701066970825195,2214,211.6846888065338,199808,1085.0,0.0,0.44726866483688354,,0.00018018433183897287
0.006942014209926128,0.00044193174107931554,-0.015374905429780483,1763260297.392319,-0.032386019825935364,,0.15252065658569336,2220,212.23987984657288,200448,1085.0,0.0078125,0.36480316519737244,,0.00017980030679609627
0.000380159355700016,0.008054732345044613,-0.005606106482446194,1763260297.6172347,-0.0019668079912662506,,-0.20893430709838867,2223,212.46479558944702,200704,1085.0,0.0,0.4966897964477539,,0.00017964669677894562
0.00044739246368408203,0.00012600573245435953,-0.00360989011824131,1763260297.882969,0.003884516656398773,,-0.09889459609985352,2225,212.73052978515625,200960,1085.0,0.0,0.46832793951034546,,0.00017949308676179498
,,,1763260297.9210122,,500.0,,2226,212.7685730457306,201055,,,,500.0,
3.6945566534996033e-06,297.98785400390625,-8.752290159463882e-05,1763260298.005302,-0.00018582306802272797,,-0.00012934207916259766,2227,212.85286283493042,201088,1085.0,0.0,0.4847489595413208,,0.00017941628175321966
,,,1763260298.3933876,,500.0,,2231,213.2409484386444,201555,,,,500.0,
0.0005553662776947021,0.00037661526584997773,-0.0026960335671901703,1763260298.8411849,-0.006393734365701675,,-0.19761371612548828,2235,213.6887457370758,201984,1085.0,0.0,0.46589481830596924,,0.00017887864669319242
,,,1763260299.306966,,500.0,,2241,214.15452694892883,202555,,,,500.0,
0.0002733403816819191,0.0063830893486738205,0.001991887576878071,1763260299.991578,-0.0020994767546653748,,-0.05394291877746582,2248,214.83913898468018,203264,1085.0,0.0,0.44672656059265137,,0.00017811059660743922
0.0033591166138648987,0.0002484582073520869,0.025636563077569008,1763260300.211578,-0.007349254563450813,,0.022772252559661865,2250,215.05913877487183,203520,1085.0,0.00390625,0.46364015340805054,,0.00017795698659028858
0.0005005234852433205,0.006265364121645689,0.003938131965696812,1763260300.4357955,0.001830756664276123,,-0.387376070022583,2253,215.28335642814636,203776,1086.0,0.001953125,0.4778677225112915,,0.00017780337657313794
2.950429916381836e-05,0.007403788156807423,-0.000716404989361763,1763260302.1890893,-0.000745382159948349,,0.02739614248275757,2272,217.03665018081665,205696,1086.0,0.0,0.44374319911003113,,0.00017665130144450814
,,,1763260302.919428,,500.0,,2280,217.76698899269104,206555,,,,500.0,
,,,1763260304.2858593,,500.0,,2295,219.13342022895813,208055,,,,500.0,
0.0009757261723279953,0.0007899263873696327,0.0018545445054769516,1763260304.601518,0.008328184485435486,,-0.5809413194656372,2298,219.44907879829407,208384,1086.0,0.009765625,0.47489088773727417,,0.0001750383962644264
,,,1763260305.6448479,,500.0,,2310,220.4924087524414,209555,,,,500.0,
0.0009729871526360512,0.007493381854146719,0.006654231809079647,1763260305.8581343,0.006607174873352051,,0.19932657480239868,2312,220.70569515228271,209792,1086.0,0.0,0.4124789535999298,,0.0001741935411700979
0.0016396958380937576,0.00040909036761149764,0.019045252352952957,1763260306.4483173,0.009844951331615448,,-0.25968027114868164,2318,221.29587817192078,210432,1086.0,0.00390625,0.5162930488586426,,0.00017380953067913651
0.0005296617746353149,0.0004607833398040384,0.007506674155592918,1763260306.78161,0.003758747596293688,,-0.38398468494415283,2322,221.6291708946228,210816,1086.0,0.0,0.44778624176979065,,0.00017357911565341055
,,,1763260306.9316216,,500.0,,2324,221.77918243408203,211055,,,,500.0,
,,,1763260307.4096835,,500.0,,2329,222.257244348526,211555,,,,500.0,
,,,1763260308.3254101,,500.0,,2339,223.17297101020813,212555,,,,500.0,
0.004330648109316826,0.0004897439503110945,0.0156711395829916,1763260308.7424555,-0.002299077808856964,,0.3564421534538269,2343,223.59001636505127,212992,1087.0,0.009765625,0.35573285818099976,,0.0001722734305076301
0.0006054313853383064,0.0002536475076340139,-0.0005321307107806206,1763260309.2228131,0.007310304790735245,,-0.21333420276641846,2348,224.0703740119934,213504,1086.0,0.0,0.4905535578727722,,0.00017196621047332883
,,,1763260309.6833332,,500.0,,2354,224.5308940410614,214055,,,,500.0,
0.0014345021918416023,0.00024222128558903933,-0.0010291216894984245,1763260310.5924802,-0.003927186131477356,,-0.38531649112701416,2363,225.44004106521606,215040,1087.0,0.0,0.4618852138519287,,0.00017104455037042499
0.0005249017849564552,198.61468505859375,-0.0021036984398961067,1763260312.9102848,-0.005581073462963104,,0.0001475811004638672,2389,227.7578456401825,217600,1087.0,0.0,0.5168216824531555,,0.00016950845019891858
0.0003022877499461174,391.08514404296875,0.00045958254486322403,1763260313.3916724,0.006821919232606888,,-0.0001049041748046875,2394,228.23923325538635,218112,1087.0,0.0,0.41829395294189453,,0.0001692012301646173
0.000268738716840744,0.0002584073808975518,0.003958381712436676,1763260316.362005,-0.003982752561569214,,-0.23636376857757568,2426,231.20956587791443,221440,1087.0,0.0,0.5401188731193542,,0.00016720429994165897
0.0007053101435303688,0.0005532980430871248,0.015641968697309494,1763260316.6930206,0.0016662385314702988,,-0.2770266532897949,2430,231.54058146476746,221824,1087.0,0.0,0.47388115525245667,,0.000166973884915933
0.0004718862473964691,0.009208226576447487,0.0022595804184675217,1763260318.3933432,-0.002879112958908081,,0.047061145305633545,2449,233.2409040927887,223744,1088.0,0.0,0.4816936254501343,,0.0001658218097873032
0.0006954362615942955,0.0004104889230802655,-0.00037934910506010056,1763260319.9005172,0.003960795700550079,,-0.11996197700500488,2465,234.74807810783386,225408,1088.0,0.0,0.47140416502952576,,0.00016482334467582405
,,,1763260322.230508,,500.0,,2491,237.0780689716339,228055,,,,500.0,
9.82917845249176e-06,0.008484173566102982,0.0008743163198232651,1763260322.4250515,0.0003534853458404541,,-0.056092143058776855,2493,237.27261233329773,228224,1088.0,0.0,0.5288334488868713,,0.000163133634487167
,,,1763260323.5901728,,500.0,,2506,238.43773365020752,229555,,,,500.0,
0.0004513207823038101,0.0004362481995485723,-0.0036073587834835052,1763260324.3864863,-0.0069929249584674835,,0.07125282287597656,2514,239.23404717445374,230400,1088.0,0.0,0.4307476282119751,,0.00016182796389330178
0.0006499607115983963,0.00022785281180404127,0.0003472473472356796,1763260324.4977546,-0.001597631722688675,,-0.21121299266815186,2515,239.34531545639038,230528,1088.0,0.0,0.436900794506073,,0.00016175115888472646
0.001463557593524456,0.0003527402295731008,0.0019402215257287025,1763260324.9785333,-0.005207810550928116,,-0.37540507316589355,2520,239.8260941505432,231040,1088.0,0.001953125,0.48362410068511963,,0.00016144393885042518
0.005887559615075588,0.0004714720998890698,-0.010618648491799831,1763260326.124097,-0.0007373839616775513,,0.1473338007926941,2533,240.9716579914093,232320,1089.0,0.0078125,0.4377503991127014,,0.00016067588876467198
,,,1763260326.7120323,,500.0,,2540,241.5595932006836,233055,,,,500.0,
5.4834410548210144e-05,0.004862148780375719,0.0011555850505828857,1763260327.3880975,0.0013981424272060394,,0.08389407396316528,2547,242.2356584072113,233728,1089.0,0.0,0.49251750111579895,,0.00015983103367034346
,,,1763260329.467894,,500.0,,2570,244.31545495986938,236055,,,,500.0,
0.000287497416138649,19.688785552978516,-0.004188712686300278,1763260329.5708542,-0.0008981432765722275,,-0.00027883052825927734,2571,244.41841506958008,236160,1089.0,0.0,0.488545298576355,,0.00015837173850741237
0.0008372059091925621,561.1954345703125,-0.012481684796512127,1763260330.0499167,-0.0013463906943798065,,0.0003160238265991211,2576,244.89747762680054,236672,1089.0,0.0,0.4859790802001953,,0.0001580645184731111
0.0033501992002129555,0.008449926972389221,-0.002459242008626461,1763260330.1607568,-0.028934793546795845,,0.18802613019943237,2577,245.00831770896912,236800,1089.0,0.00390625,0.5121450424194336,,0.00015798771346453577
0.0008200109004974365,0.0003004857571795583,0.008892817422747612,1763260333.013759,-0.0050364211201667786,,-0.23248755931854248,2608,247.86131978034973,240000,1089.0,0.0,0.41422998905181885,,0.00015606758825015277
0.0008662259206175804,327.37103271484375,0.002192341722548008,1763260333.1581142,0.013687711209058762,,0.0003406405448913574,2610,248.00567507743835,240128,1089.0,0.0,0.49670857191085815,,0.00015599078324157745
0.0006345957517623901,248.59661865234375,0.005870688706636429,1763260334.9604485,0.0072807371616363525,,3.349781036376953e-05,2630,249.80800938606262,242176,1090.0,0.0,0.5009249448776245,,0.00015476190310437232
0.0017726114019751549,0.0006508020451292396,-0.01884547621011734,1763260335.54887,-0.007015926763415337,,-0.15537309646606445,2636,250.39643096923828,242816,1090.0,0.0,0.5196787118911743,,0.00015437787806149572
0.0015472657978534698,0.0005301439668983221,-0.017054129391908646,1763260336.4674716,-0.00421186164021492,,-0.2883390188217163,2646,251.31503248214722,243840,1090.0,0.0,0.5502398014068604,,0.00015376343799289316
0.0011318493634462357,0.00033953069942072034,0.009910885244607925,1763260336.576355,0.01640639267861843,,0.10727643966674805,2647,251.4239158630371,243968,1090.0,0.0,0.49101367592811584,,0.00015368663298431784
,,,1763260336.6082773,,500.0,,2648,251.45583820343018,244055,,,,500.0,
,,,1763260338.4237099,,500.0,,2668,253.27127075195312,246055,,,,500.0,
,,,1763260338.8593376,,500.0,,2673,253.70689845085144,246555,,,,500.0,
,,,1763260339.764178,,500.0,,2683,254.6117389202118,247555,,,,500.0,
,,,1763260340.1329963,,500.0,,2687,254.98055720329285,248055,,,,500.0,
0.00015652552247047424,0.008355568163096905,0.00023748725652694702,1763260340.3437274,0.0027069002389907837,,-0.7135148048400879,2689,255.19128823280334,248192,1090.0,0.0,0.46462854743003845,,0.00015115206770133227
,,,1763260340.60703,,500.0,,2692,255.45459079742432,248555,,,,500.0,
,,,1763260344.2370815,,500.0,,2732,259.0846424102783,252555,,,,500.0,
0.00013698730617761612,497.67083740234375,-0.00026870984584093094,1763260346.1224935,-0.0023140236735343933,,0.0001957416534423828,2752,260.97005438804626,254592,1091.0,0.0,0.5758270025253296,,0.0001473118318244815
0.00025759264826774597,354.24169921875,-0.0030509717762470245,1763260346.5688121,0.0073621999472379684,,4.756450653076172e-05,2757,261.4163730144501,255104,1091.0,0.0,0.5615184307098389,,0.0001470046117901802
8.411332964897156e-05,371.91009521484375,-0.0011327993124723434,1763260347.9875543,0.000917430967092514,,-3.9577484130859375e-05,2772,262.8351151943207,256640,1091.0,0.0,0.4799734950065613,,0.00014608295168727636
0.0002079438418149948,155.20436096191406,-0.00041434355080127716,1763260348.913609,0.0020788349211215973,,0.00022912025451660156,2782,263.7611699104309,257664,1091.0,0.0,0.5027153491973877,,0.0001454685116186738
0.0021946337074041367,0.0072595588862895966,0.0019224639981985092,1763260349.025982,-0.0022987183183431625,,0.2612019181251526,2783,263.87354278564453,257792,1091.0,0.0,0.5484853982925415,,0.00014539170661009848
0.0009734677150845528,0.00046632695011794567,0.0005051819607615471,1763260349.95088,0.0006569996476173401,,0.012569606304168701,2793,264.79844093322754,258816,1091.0,0.0,0.4770865738391876,,0.00014477726654149592
6.229989230632782e-05,0.00023781014897394925,0.000543985515832901,1763260352.8054774,0.003297165036201477,,-0.1279233694076538,2824,267.6530382633209,262016,1091.0,0.0,0.4600890874862671,,0.0001428571413271129
8.166767656803131e-06,0.00011292412818875164,0.0019175885245203972,1763260354.632108,-0.0007687881588935852,,-0.0499262809753418,2843,269.4796688556671,263936,1091.0,0.0,0.5081844329833984,,0.0001417050661984831
0.0004721079021692276,0.00021913273667450994,-0.004682723432779312,1763260355.925572,0.00020623207092285156,,-0.255124568939209,2857,270.7731328010559,265344,1091.0,0.0,0.4987061023712158,,0.0001408602111041546
0.0001106923446059227,0.00039454526267945766,-0.0031354622915387154,1763260358.3119164,-0.0037925466895103455,,-0.12967276573181152,2882,273.1594772338867,267904,1091.0,0.0,0.5209420323371887,,0.00013932411093264818
0.0006516491994261742,299.0252380371094,-0.009028156287968159,1763260358.9832385,-0.0049090757966041565,,2.1576881408691406e-05,2890,273.8307993412018,268672,1091.0,0.0,0.5275964140892029,,0.00013886328088119626
0.0011929161846637726,0.0001854748697951436,-0.004915596917271614,1763260360.9423192,-0.004769453778862953,,-0.2211291790008545,2911,275.78988003730774,270848,1091.0,0.0,0.504939079284668,,0.00013755761028733104
0.0008641192689538002,0.004791170824319124,0.007752222009003162,1763260363.1420631,-0.005258992314338684,,-0.2833116054534912,2935,277.9896240234375,273280,1091.0,0.0,0.5168142914772034,,0.00013609831512439996
0.0005073985084891319,0.005233002360910177,0.015837769955396652,1763260364.4237018,0.001178652048110962,,-1.070763111114502,2949,279.27126264572144,274688,1091.0,0.0,0.548916220664978,,0.00013525346003007144
0.0004860321059823036,0.0003584393998607993,0.00010399613529443741,1763260365.4505053,-0.0013701841235160828,,-0.16237306594848633,2960,280.2980661392212,275840,1091.0,0.0,0.4689904451370239,,0.00013456221495289356
0.0014853449538350105,0.0004535784828476608,0.012177403084933758,1763260366.853994,-0.009590018540620804,,-0.05880904197692871,2975,281.70155477523804,277376,1091.0,0.0,0.5518484711647034,,0.0001336405548499897
0.0002060113474726677,0.004652478266507387,-0.0032061589881777763,1763260368.1274185,0.006397180259227753,,-0.15750908851623535,2989,282.97497940063477,278784,1091.0,0.0,0.5693089365959167,,0.0001327956997556612
,,,1763260368.827449,,500.0,,2997,283.6750099658966,279555,,,,500.0,
,,,1763260370.1151419,,500.0,,3011,284.96270275115967,281055,,,,500.0,
0.0010702777653932571,223.9307403564453,0.01048731803894043,1763260373.7847047,-0.01399538666009903,,-4.208087921142578e-05,3051,288.63226556777954,285056,1092.0,0.0,0.5127438902854919,,0.0001290322543354705
0.00015141069889068604,0.0007912177825346589,-0.0027999263256788254,1763260374.0125449,-0.002247057855129242,,0.08278661966323853,3053,288.86010575294495,285312,1092.0,0.0,0.43252915143966675,,0.00012887864431831986
2.5964342057704926e-05,416.1108093261719,0.0001314440742135048,1763260375.201739,-0.0015348196029663086,,0.00010633468627929688,3066,290.04929995536804,286592,1092.0,0.0,0.5509581565856934,,0.00012811059423256665
,,,1763260375.5873713,,500.0,,3070,290.4349322319031,287055,,,,500.0,
0.00022318866103887558,0.0007392587140202522,-0.002386351116001606,1763260376.8183296,-0.006135854870080948,,-0.052962422370910645,3083,291.665890455246,288384,1092.0,0.0,0.5793131589889526,,0.00012703532411251217
0.0004789382219314575,0.00037411742960102856,-0.006276370957493782,1763260378.216036,-0.0020357854664325714,,0.18339508771896362,3098,293.06359696388245,289920,1092.0,0.0,0.44571876525878906,,0.00012611366400960833
0.0013637738302350044,0.00043181783985346556,-0.002903471700847149,1763260378.6607192,-0.019107386469841003,,0.07137483358383179,3103,293.5082800388336,290432,1092.0,0.0,0.5376095771789551,,0.00012580645852722228
0.00139569491147995,0.0003591867280192673,0.014530278742313385,1763260380.8336246,-0.00044649094343185425,,-0.0143965482711792,3127,295.6811854839325,292864,1092.0,0.0,0.4642496705055237,,0.0001243471633642912
,,,1763260380.9681742,,500.0,,3129,295.81573510169983,293055,,,,500.0,
0.00019379612058401108,0.004395719617605209,-0.0005362248048186302,1763260382.1279616,0.002183780074119568,,-0.0459132194519043,3141,296.97552251815796,294272,1092.0,0.0,0.36946776509284973,,0.00012350230826996267
8.714292198419571e-05,0.0003309444000478834,-0.0008631432428956032,1763260382.353405,-0.0008382201194763184,,0.041200220584869385,3143,297.20096588134766,294528,1092.0,0.0,0.46407222747802734,,0.00012334869825281203
0.00026892218738794327,0.004299419466406107,0.004920442588627338,1763260382.5790129,-0.007872700691223145,,0.12941592931747437,3146,297.42657375335693,294784,1092.0,0.0,0.4470794200897217,,0.0001231950882356614
0.00019482243806123734,0.004675730597227812,0.005132886581122875,1763260384.75598,-0.0017625000327825546,,-0.061893582344055176,3170,299.6035408973694,297216,1092.0,0.0,0.4775424301624298,,0.0001217357930727303
,,,1763260385.943447,,500.0,,3183,300.79100799560547,298555,,,,500.0,
,,,1763260386.447742,,500.0,,3188,301.2953028678894,299055,,,,500.0,
,,,1763260389.1493454,,500.0,,3217,303.9969062805176,302055,,,,500.0,
2.1385960280895233e-05,0.0054131620563566685,0.0032621854916214943,1763260389.8164325,-0.001777544617652893,,0.00598067045211792,3224,304.66399335861206,302720,1092.0,0.0,0.53059321641922,,0.00011843317770399153
,,,1763260391.8896458,,500.0,,3247,306.737206697464,305055,,,,500.0,
3.095809370279312e-05,0.00029301721951924264,-0.00046725664287805557,1763260392.206889,-0.0003436598926782608,,0.026502668857574463,3250,307.05444979667664,305408,1093.0,0.0,0.5339343547821045,,0.00011682027979986742
,,,1763260392.325985,,500.0,,3252,307.17354583740234,305555,,,,500.0,
0.000162576325237751,0.0003551328554749489,-0.006318456493318081,1763260392.6861804,-6.0461461544036865e-05,,-0.15418684482574463,3255,307.53374123573303,305920,1093.0,0.0,0.4875466823577881,,0.00011651305976556614
0.0022735027596354485,0.003107810392975807,-0.0005372008308768272,1763260393.015833,-0.018522895872592926,,-0.46076834201812744,3259,307.86339378356934,306304,1093.0,0.001953125,0.45994246006011963,,0.00011628264473984018
2.148374915122986e-05,345.32464599609375,0.0011042840778827667,1763260394.1550364,0.00048305653035640717,,0.00014513731002807617,3272,309.00259733200073,307584,1093.0,0.0,0.46573978662490845,,0.00011551459465408698
0.001166442409157753,0.00026617079856805503,-0.01756499521434307,1763260394.4861338,-0.013122405856847763,,0.11454248428344727,3275,309.3336946964264,307968,1093.0,0.0,0.4838148057460785,,0.00011528417962836102
,,,1763260394.5180743,,500.0,,3276,309.36563515663147,308055,,,,500.0,
,,,1763260396.4055674,,500.0,,3296,311.2531282901764,310055,,,,500.0,
0.0005968157202005386,0.0005373994936235249,0.010165393352508545,1763260396.7243857,0.0013878941535949707,,0.0051190853118896484,3299,311.57194662094116,310400,1093.0,0.0,0.46241188049316406,,0.00011382488446542993
0.0003234846517443657,0.0005342919612303376,-0.005331684835255146,1763260400.2956274,-0.007431358098983765,,-0.01669442653656006,3338,315.1431882381439,314368,1093.0,0.0,0.5243415832519531,,0.000111443929199595
0.00047139450907707214,285.7113952636719,0.0006657987833023071,1763260401.438149,-0.00850815698504448,,-0.0002225637435913086,3351,316.2857098579407,315648,1093.0,0.0,0.5685674548149109,,0.00011067588638979942
0.0025075627490878105,0.00496581569314003,-0.01065049972385168,1763260402.0230641,0.0070751383900642395,,0.132091224193573,3357,316.8706250190735,316288,1093.0,0.009765625,0.4567441940307617,,0.00011029186134692281
0.00020123086869716644,193.68582153320312,-0.004492681473493576,1763260402.250669,-0.0022891834378242493,,0.0009528994560241699,3360,317.0982298851013,316544,1093.0,0.0,0.3816014230251312,,0.00011013825132977217
0.001075156033039093,213.63943481445312,-0.0001727864146232605,1763260405.255144,0.002067502588033676,,-0.0006273984909057617,3398,320.1027047634125,319744,1093.0,0.0,0.5253573060035706,,0.00010821812611538917
,,,1763260405.5290418,,500.0,,3401,320.3766026496887,320122,,,,500.0,
