_timestamp,charts/episodic_return,losses/clipfrac,losses/entropy,_runtime,losses/approx_kl,charts/learning_rate,charts/episodic_length,losses/value_loss,charts/SPS,global_step,losses/explained_variance,losses/policy_loss,losses/old_approx_kl,_step
1763260174.1064427,,0.0,0.5794337391853333,88.82674264907837,0.0007390184327960014,0.0002614439290482551,,514.3521728515625,1050.0,64384,0.007299661636352539,0.005185617133975029,0.003907692618668079,872
1763260174.4988987,500.0,,,89.21919870376587,,,500.0,,,64838,,,,876
1763260178.2699146,,0.0,0.5635629892349243,92.99021458625793,1.337006688117981e-05,0.00025867894873954356,,902.7957153320312,1053.0,68992,0.008271455764770508,-0.0007156264036893845,-0.0009861402213573456,922
1763260178.8755534,,0.0,0.5507428050041199,93.59585332870483,0.0005244743078947067,0.00025829492369666696,,0.0772809237241745,1053.0,69632,0.09169644117355347,-0.0008229836821556091,0.005923643708229065,930
1763260179.5453286,,0.00390625,0.5013518333435059,94.26562857627869,0.0014775563031435013,0.00025783409364521503,,489.2057800292969,1054.0,70400,-0.009404659271240234,0.003432881087064743,0.0005708653479814529,938
1763260179.8305216,423.0,,,94.55082154273987,,,423.0,,,70732,,,,941
1763260179.9167998,,0.001953125,0.5996742844581604,94.6370997428894,0.0007735425606369972,0.0002576036786194891,,472.54571533203125,1054.0,70784,-0.008405447006225586,-0.01257932186126709,0.0015742769464850426,942
1763260180.4667308,,0.0,0.5709686279296875,95.18703079223633,6.678514182567596e-05,0.00025721965357661247,,0.03052850253880024,1055.0,71424,0.3629739284515381,-0.0009360387921333313,0.0019944924861192703,948
1763260182.905833,,0.068359375,0.47502264380455017,97.62613296508789,0.011351829394698143,0.00025560674839653075,,0.004541364498436451,1057.0,74112,-10.176762580871582,-0.0005451422184705734,0.01069262158125639,974
1763260183.3848627,500.0,,,98.10516262054443,,,500.0,,,74732,,,,980
1763260183.8626332,500.0,,,98.58293318748474,,,500.0,,,75232,,,,985
1763260184.7451088,500.0,,,99.46540880203247,,,500.0,,,76232,,,,995
1763260184.9797156,,0.0,0.4874655604362488,99.70001554489136,0.0005428316071629524,0.000254224258242175,,0.004860312677919865,1058.0,76416,0.31272029876708984,-0.0056727007031440735,-0.0022783270105719566,997
1763260186.5838988,500.0,,,101.30419874191284,,,500.0,,,78232,,,,1015
1763260187.0602233,500.0,,,101.7805233001709,,,500.0,,,78732,,,,1020
1763260188.2058568,,0.0,0.5611349940299988,102.92615675926208,0.0006735324859619141,0.0002520737471058965,,0.00045531016075983644,1060.0,80000,0.1881192922592163,-0.006285965442657471,0.012666746973991394,1031
1763260189.9053435,,0.009765625,0.5397685170173645,104.625643491745,0.007383421063423157,0.00025092167197726667,,0.0004894904559478164,1062.0,81920,-0.8920680284500122,-0.05030849948525429,0.01402221992611885,1050
1763260190.1651585,,0.0,0.544396162033081,104.88545846939087,0.000542796216905117,0.00025076806196011603,,524.1476440429688,1062.0,82176,-0.0008541345596313477,0.007000569254159927,-0.0013734912499785423,1053
1763260190.6074326,,0.0,0.5567690134048462,105.3277325630188,0.0009467378258705139,0.00025046084192581475,,318.14288330078125,1062.0,82688,-0.00012242794036865234,-0.012341141700744629,0.0014592558145523071,1058
1763260192.8992295,,0.0,0.49371451139450073,107.61952948570251,0.00016945414245128632,0.00024892474175430834,,0.007096029352396727,1064.0,85248,-0.8670334815979004,0.0019297637045383453,-0.0029357951134443283,1083
1763260193.6310592,500.0,,,108.35135912895203,,,500.0,,,86105,,,,1091
1763260195.0019312,500.0,,,109.72223114967346,,,500.0,,,87605,,,,1106
1763260196.1311033,,0.0,0.5687085390090942,110.85140323638916,0.0031632687896490097,0.0002467742015141994,,0.006525708828121424,1066.0,88832,0.5081925392150879,-0.004963994026184082,0.022930745035409927,1118
1763260196.8310208,,0.001953125,0.5038776397705078,111.5513207912445,0.0017114179208874702,0.00024631337146274745,,0.0003077012952417135,1066.0,89600,-2.3209481239318848,-0.005674593150615692,-0.00908226054161787,1125
1763260197.5905268,,0.001953125,0.4909869432449341,112.31082677841187,0.0031594838947057724,0.00024585254141129553,,0.0005712511483579874,1065.0,90368,0.25839942693710327,-0.006058286875486374,-0.03805459290742874,1133
1763260198.6724818,500.0,,,113.39278173446655,,,500.0,,,91605,,,,1145
1763260200.4535294,,0.0,0.4375438690185547,115.1738293170929,0.00037101469933986664,0.00024393241619691253,,0.0001396423322148621,1067.0,93568,0.06501239538192749,0.0015888679772615433,0.0008479747921228409,1164
1763260200.4685695,500.0,,,115.18886947631836,,,500.0,,,93605,,,,1165
1763260201.164415,,0.0,0.48544391989707947,115.88471484184265,0.0008356999605894089,0.0002434715861454606,,0.004217356443405151,1067.0,94336,-0.16666710376739502,0.006173811852931976,0.006045626476407051,1172
1763260201.9721975,,0.013671875,0.446206659078598,116.69249749183655,0.005868402309715748,0.00024293395108543336,,0.0012264775577932596,1068.0,95232,6.103515625e-05,-0.047198034822940826,-0.006843986921012402,1181
1763260202.413395,,0.005859375,0.4443989396095276,117.13369488716125,0.0010911310091614723,0.00024262673105113208,,0.0045999158173799515,1068.0,95744,-0.24875366687774658,0.004310224205255508,-0.019022062420845032,1186
1763260203.4450011,,0.0,0.47860097885131836,118.16530108451843,7.862132042646408e-05,0.0002419354859739542,,0.001425817608833313,1069.0,96896,0.18337643146514893,0.0007459409534931183,-0.0026655225083231926,1197
1763260204.9541721,,0.0078125,0.45804083347320557,119.67447209358215,0.003248513676226139,0.00024093702086247504,,0.00024095932894852012,1069.0,98560,-0.7412229776382446,-0.023809216916561127,-0.015481011942029,1213
1763260205.0678937,,0.0,0.3800722360610962,119.78819370269775,0.0008109612390398979,0.00024086021585389972,,579.2655029296875,1069.0,98688,0.0007075667381286621,-0.001052621752023697,0.002000833861529827,1215
1763260206.099394,,0.001953125,0.4712384045124054,120.81969404220581,0.0020598862320184708,0.00024016897077672184,,0.005823706276714802,1070.0,99840,-0.9270472526550293,-0.004965566098690033,-0.0029086899012327194,1226
1763260206.430586,,0.0,0.4851606786251068,121.15088605880737,0.000851173885166645,0.00023993855575099587,,264.9754638671875,1070.0,100224,-6.520748138427734e-05,0.003452792763710022,0.003758401609957218,1230
1763260206.767163,,0.0,0.46700990200042725,121.48746299743652,0.0005780495703220367,0.00023970814072526991,,514.7562866210938,1070.0,100608,-0.0001850128173828125,-8.401274681091309e-05,-0.007427358999848366,1234
1763260207.8032222,,0.0,0.5209701061248779,122.52352213859558,0.00040076393634080887,0.00023901689564809203,,0.006342018023133278,1071.0,101760,0.15089184045791626,-0.002950199879705906,0.0008862456306815147,1245
1763260208.6154342,,0.0,0.49258896708488464,123.33573412895203,0.000632195733487606,0.0002384792605880648,,461.48602294921875,1071.0,102656,-0.00018775463104248047,0.0010580457746982574,0.0017696050927042961,1254
1763260210.2459412,,0.01171875,0.5553874373435974,124.96624112129211,0.004858086816966534,0.0002374039904680103,,0.001056945649906993,1071.0,104448,-0.4990854263305664,-0.0011966675519943237,0.022314680740237236,1271
1763260212.7592669,,0.0,0.5113282799720764,127.47956681251526,0.0002970173954963684,0.00023571428027935326,,0.005207521375268698,1073.0,107264,0.03032815456390381,-0.005206070840358734,0.004596613347530365,1299
1763260216.4870765,,0.0078125,0.4757159352302551,131.20737648010254,0.0014652702957391739,0.00023325653455685824,,0.00012764618440996855,1074.0,111360,0.17212074995040894,-0.003903370350599289,-0.002941947430372238,1339
1763260216.5956779,,0.0,0.4485284090042114,131.31597781181335,0.00032218359410762787,0.00023317972954828292,,0.00013790506636723876,1074.0,111488,-1.8156485557556152,-0.0041147805750370026,-0.0035099443048238754,1340
1763260217.4122317,,0.0,0.41806840896606445,132.13253164291382,0.0010281344875693321,0.00023264209448825568,,0.0005695911240763962,1074.0,112384,-0.02877628803253174,-0.006236135959625244,0.01743374764919281,1349
1763260218.6718593,,0.0,0.464198499917984,133.39215922355652,0.0005774321034550667,0.00023179723939392716,,0.006083505693823099,1074.0,113792,0.36584579944610596,0.002017185091972351,-0.0033346163108944893,1363
1763260218.8945382,,0.0,0.5011467933654785,133.61483812332153,0.00030872318893671036,0.00023164362937677652,,0.00023972257622517645,1075.0,114048,0.11992311477661133,0.0001471303403377533,0.0065403832122683525,1365
1763260219.36449,,0.001953125,0.44818782806396484,134.08478999137878,0.0020368676632642746,0.00023133640934247524,,0.0006038106512278318,1075.0,114560,-2.943979024887085,-0.030674342066049576,-0.008364150300621986,1370
1763260220.2619364,,0.0,0.48647627234458923,134.98223638534546,8.511822670698166e-05,0.00023072196927387267,,0.00026092526968568563,1075.0,115584,0.05828392505645752,0.0025827884674072266,0.0011016586795449257,1380
1763260220.2703512,500.0,,,134.99065113067627,,,500.0,,,115605,,,,1381
1763260220.9699612,,0.0,0.5340946912765503,135.69026112556458,9.618233889341354e-05,0.00023026113922242075,,0.0032179499976336956,1075.0,116352,-0.4690978527069092,-0.0023581087589263916,-0.0009648548439145088,1388
1763260221.6134584,500.0,,,136.333758354187,,,500.0,,,117105,,,,1395
1763260222.0186057,,0.0,0.4715115427970886,136.73890566825867,0.0004262961447238922,0.00022956989414524287,,0.00030533410608768463,1075.0,117504,-0.19811904430389404,-0.006660159677267075,0.00024822913110256195,1399
1763260222.5299542,500.0,,,137.25025415420532,,,500.0,,,118105,,,,1405
1763260224.8160534,,0.0,0.48017260432243347,139.53635334968567,6.661564111709595e-05,0.00022772657393943518,,0.3567048907279968,1076.0,120576,-24.0335693359375,-0.003856431692838669,0.004572464153170586,1432
1763260224.9269457,,0.0,0.5472039580345154,139.64724564552307,0.0003825575113296509,0.00022764976893085986,,0.01972299814224243,1076.0,120704,-11.883550643920898,0.004461072385311127,0.0053691621869802475,1433
1763260226.9924073,,0.0,0.5571248531341553,141.71270728111267,0.001171039417386055,0.0002262672787765041,,0.0017043391708284616,1077.0,123008,0.02896296977996826,-0.004942096769809723,0.003938991576433182,1455
1763260227.102398,,0.0,0.5029906034469604,141.8226978778839,0.001434708945453167,0.00022619047376792878,,0.0005352604202926159,1077.0,123136,-1.028536319732666,-0.009443219751119614,0.001972421072423458,1456
1763260227.1381705,500.0,,,141.8584704399109,,,500.0,,,123240,,,,1457
1763260232.3947208,,0.001953125,0.4460800290107727,147.11502075195312,0.0029820287600159645,0.00022265744337346405,,0.0004348535730969161,1078.0,129024,-0.04374098777770996,-0.011629398912191391,0.007020848803222179,1514
1763260233.0062528,500.0,,,147.72655272483826,,,500.0,,,129740,,,,1521
1763260233.4253404,,0.00390625,0.4176316559314728,148.14564037322998,0.0032799309119582176,0.0002219662128482014,,0.0004100298974663019,1079.0,130176,-1.0327227115631104,0.01779448240995407,0.008243770338594913,1525
1763260233.5396104,,0.0,0.4637722969055176,148.25991034507751,2.2594816982746124e-05,0.00022188940783962607,,376.5068359375,1079.0,130304,0.00045949220657348633,-0.0012158676981925964,-3.751832991838455e-05,1527
1763260233.7581544,,0.01171875,0.5025553703308105,148.47845435142517,0.002175070345401764,0.00022173579782247543,,0.0006024141330271959,1079.0,130560,-0.8603076934814453,-0.006964594125747681,0.010571500286459923,1529
1763260234.2422812,,0.0,0.5248320698738098,148.96258115768433,0.00037925876677036285,0.00022142857778817415,,0.0006282329559326172,1079.0,131072,-0.05981731414794922,0.0067703258246183395,-6.219930946826935e-05,1534
1763260234.3682365,500.0,,,149.0885365009308,,,500.0,,,131240,,,,1536
1763260235.0202057,,0.0,0.4678608477115631,149.74050569534302,0.0013293838128447533,0.0002208909427281469,,0.006502161733806133,1079.0,131968,-0.8915624618530273,-0.007481373846530914,-0.0060167936608195305,1543
1763260235.2777617,,0.00390625,0.4829570949077606,149.9980616569519,0.00452752411365509,0.00022073733271099627,,0.00022344746685121208,1079.0,132224,0.4653807282447815,-0.022814840078353882,-0.010680511593818665,1545
1763260235.2847106,500.0,,,150.0050106048584,,,500.0,,,132240,,,,1546
1763260236.4802268,,0.0,0.5064849853515625,151.20052671432495,0.00038844626396894455,0.00021996928262524307,,0.0008039320237003267,1079.0,133504,0.04196423292160034,0.002631247043609619,0.0068283891305327415,1558
1763260236.5902436,,0.0,0.4800509214401245,151.3105435371399,0.00017660483717918396,0.00021989247761666775,,0.0001546471321489662,1079.0,133632,0.07224392890930176,0.004530012607574463,0.008387455716729164,1559
1763260236.9475656,,0.0,0.5266699194908142,151.66786551475525,0.00108360406011343,0.0002196620625909418,,0.0003915788256563246,1079.0,134016,0.0863218903541565,0.016403011977672577,0.006275360472500324,1563
1763260237.1695285,,0.0,0.45653343200683594,151.88982844352722,9.12882387638092e-06,0.00021950845257379115,,308.617431640625,1079.0,134272,0.00032401084899902344,-0.0019835010170936584,6.81895762681961e-05,1566
1763260239.2315955,,0.009765625,0.49292826652526855,153.95189547538757,0.004791083745658398,0.00021812596241943538,,0.0005536305252462626,1080.0,136576,-0.605514407157898,-0.010627806186676025,-0.00735116470605135,1588
1763260239.342195,,0.0,0.5594701170921326,154.06249499320984,0.00051083043217659,0.00021804915741086006,,0.00017678955919109285,1080.0,136704,-0.2084864377975464,-0.003244210034608841,0.012557990849018097,1589
1763260240.0499625,,0.0,0.5556804537773132,154.7702624797821,0.00021777674555778503,0.00021758832735940814,,0.00690099410712719,1080.0,137472,0.1855488419532776,-0.0011281892657279968,0.0020722243934869766,1597
1763260241.081949,,0.01953125,0.5611376762390137,155.80224895477295,0.003856455907225609,0.00021689708228223026,,0.00032750636455602944,1080.0,138624,-0.34923839569091797,-0.02521740272641182,0.014574477449059486,1607
1763260241.195877,,0.001953125,0.5439516305923462,155.91617703437805,0.00224506389349699,0.00021682027727365494,,483.0252990722656,1080.0,138752,0.00020748376846313477,0.02418096363544464,0.011823971755802631,1609
1763260241.3044453,,0.0,0.47244369983673096,156.02474522590637,0.0012736869975924492,0.00021674347226507962,,0.009926252998411655,1080.0,138880,-0.26423001289367676,0.006167817860841751,0.004167756997048855,1610
1763260241.5556126,,0.001953125,0.5611562132835388,156.27591252326965,0.0018047168850898743,0.00021658986224792898,,0.00040964054642245173,1080.0,139136,-0.32403719425201416,-0.006076537072658539,0.004167655482888222,1612
1763260242.8178663,,0.0,0.5357725620269775,157.53816628456116,0.0004120972007513046,0.00021574500715360045,,0.0006752911722287536,1081.0,140544,-0.014451742172241211,-0.0012737736105918884,0.003662172704935074,1626
1763260243.8776813,500.0,,,158.59798121452332,,,500.0,,,141740,,,,1638
1763260248.3458378,500.0,,,163.06613779067993,,,500.0,,,146740,,,,1687
1763260252.4718823,,0.0,0.5681806206703186,167.19218230247498,0.0005519650876522064,0.00020929340098518878,,704.8364868164062,1083.0,151296,0.0002053380012512207,-0.007379962131381035,-0.0011275429278612137,1732
1763260253.7222335,,0.0,0.5361781120300293,168.442533493042,0.0004227142781019211,0.00020844854589086026,,0.00030551390955224633,1083.0,152704,0.2648624777793884,-0.0030100643634796143,0.006450796499848366,1745
1763260254.420686,,0.0,0.5194624662399292,169.14098596572876,0.000504673458635807,0.00020798771583940834,,0.00534405279904604,1083.0,153472,-0.09623277187347412,-0.0021033287048339844,-0.003957443870604038,1753
1763260254.530595,,0.0,0.5674434900283813,169.25089502334595,0.0011254288256168365,0.00020791091083083302,,0.00016353149840142578,1083.0,153600,0.08415013551712036,-0.01878112182021141,-0.01179196685552597,1754
1763260255.5689306,,0.0,0.5599315166473389,170.28923058509827,0.00044936779886484146,0.00020721966575365514,,513.673828125,1083.0,154752,-0.00019693374633789062,-0.0038797669112682343,-0.004383726976811886,1765
1763260255.8980465,,0.009765625,0.5610418319702148,170.618346452713,0.0013328315690159798,0.00020698925072792917,,0.00020736115402542055,1084.0,155136,-0.009024500846862793,0.00645032525062561,0.010112023912370205,1768
1763260256.713079,,0.0,0.505936324596405,171.43337893486023,0.0011635711416602135,0.00020645161566790193,,0.0004953594179823995,1084.0,156032,0.053546786308288574,0.001788906753063202,0.005139361135661602,1777
1763260260.2674935,,0.005859375,0.5204483270645142,174.98779344558716,0.004276774823665619,0.000204070660402067,,0.001181631931103766,1085.0,160000,-0.6939091682434082,0.009247180074453354,-0.020769763737916946,1818
1763260260.7487516,,0.0,0.5902734994888306,175.46905159950256,0.0024475567042827606,0.00020376344036776572,,0.0003093984560109675,1084.0,160512,0.0904386043548584,0.0019009262323379517,-0.006369214504957199,1823
1763260263.2667947,,0.0,0.5311570763587952,177.9870946407318,0.0002442244440317154,0.00020207373017910868,,0.00045654873247258365,1085.0,163328,-0.011979341506958008,0.0021173804998397827,0.006717713549733162,1851
1763260263.7447107,,0.0,0.6024811863899231,178.46501064300537,0.001340552233159542,0.0002017665101448074,,0.0004734059330075979,1085.0,163840,-0.11906909942626953,-0.027918193489313126,0.0067564817145466805,1856
1763260264.7999778,500.0,,,179.52027773857117,,,500.0,,,165050,,,,1868
1763260265.2382236,500.0,,,179.9585235118866,,,500.0,,,165550,,,,1873
1763260265.6986682,,0.0,0.5793908834457397,180.4189682006836,8.304975926876068e-05,0.00020046082499902695,,0.00017817832122091204,1085.0,166016,-0.05757415294647217,0.0022340044379234314,0.002443978562951088,1877
1763260266.4736233,,0.0,0.5469576120376587,181.19392323493958,0.001067223958671093,0.0001999231899389997,,0.0005192489479668438,1086.0,166912,0.02436929941177368,-0.0021251868456602097,-0.009509417228400707,1886
1763260267.2892659,,0.009765625,0.5471724271774292,182.0095658302307,0.0059374477714300156,0.00019938555487897247,,0.00020864726684521884,1086.0,167808,0.3967364430427551,-0.024038277566432953,-0.007635805755853653,1895
1763260267.9970903,,0.0,0.5503859519958496,182.71739029884338,0.0003081792965531349,0.00019892472482752055,,306.07147216796875,1086.0,168576,2.5570392608642578e-05,-0.004943974316120148,0.0032722381874918938,1903
1763260268.3294215,,0.0,0.5694912672042847,183.0497214794159,0.0003778720274567604,0.0001986943098017946,,0.00021519300935324281,1086.0,168960,-0.04537069797515869,0.0013376567512750626,-0.008293521590530872,1906
1763260269.3646953,,0.0,0.574302077293396,184.0849952697754,0.00014991778880357742,0.00019800307927653193,,243.55767822265625,1086.0,170112,-1.9073486328125e-05,0.001480240374803543,-0.009488522075116634,1918
1763260269.586248,,0.0,0.5092138648033142,184.30654788017273,0.002846783958375454,0.0001978494692593813,,0.00041240951395593584,1086.0,170368,0.05260515213012695,-0.01736512780189514,0.00029513705521821976,1920
1763260271.9095807,,0.0,0.48204654455184937,186.6298806667328,0.000245935283601284,0.0001963133690878749,,0.00014080273103900254,1086.0,172928,0.10993766784667969,2.9534101486206055e-05,0.002255014143884182,1945
1763260273.1778235,,0.0,0.4849390983581543,187.89812350273132,0.0015152273699641228,0.00019546851399354637,,0.0005584854516200721,1087.0,174336,0.11741167306900024,0.002527773380279541,0.006997748278081417,1959
1763260274.4344864,,0.0,0.5290261507034302,189.1547863483429,0.0003986433148384094,0.00019462365889921784,,0.0034934887662529945,1087.0,175744,0.06001853942871094,-0.004041589796543121,-0.002506466582417488,1973
1763260275.5790803,,0.0,0.5589584708213806,190.2993803024292,0.00058736652135849,0.00019385560881346464,,0.00010870384721783921,1087.0,177024,0.0010829567909240723,-0.004436083137989044,0.002628091722726822,1985
1763260276.0622334,500.0,,,190.7825334072113,,,500.0,,,177550,,,,1991
1763260277.087423,,0.0,0.5418410897254944,191.80772304534912,0.0002694353461265564,0.00019285714370198548,,0.0035794093273580074,1087.0,178688,0.11130714416503906,0.005805537104606628,0.006199171766638756,2002
1763260277.535638,,0.0,0.5546044707298279,192.2559380531311,0.0007173297926783562,0.0001925499236676842,,0.0040297312662005424,1087.0,179200,0.2844526767730713,-0.013195989653468132,0.006592066027224064,2007
1763260278.3472269,,0.0,0.5651984214782715,193.06752681732178,0.00017426162958145142,0.00019201228860765696,,465.27081298828125,1087.0,180096,-7.43865966796875e-05,-0.0002822466194629669,0.0017433855682611465,2016
1763260278.678191,,0.0,0.5101417303085327,193.39849090576172,0.00135708786547184,0.000191781873581931,,0.00013248751929495484,1088.0,180480,-0.2153329849243164,0.004807058721780777,0.012658068910241127,2019
1763260279.1528854,,0.0,0.4787631630897522,193.87318539619446,0.0008874228224158287,0.00019147465354762971,,8.925142174120992e-05,1088.0,180992,0.10864400863647461,-0.00042734295129776,0.007334667257964611,2024
1763260279.3792243,,0.0,0.5268746018409729,194.09952425956726,0.0012726876884698868,0.00019132104353047907,,0.004071990959346294,1088.0,181248,0.11145389080047607,-0.026228684931993484,-0.0009188931435346603,2027
1763260279.6007304,,0.0,0.5184912085533142,194.32103037834167,0.0013853656128048897,0.00019116743351332843,,0.00015412048378493637,1088.0,181504,-0.07163715362548828,-0.0025226473808288574,-0.004325672052800655,2029
1763260280.04087,,0.0,0.5271250009536743,194.7611699104309,0.0004423679783940315,0.00019086021347902715,,8.93676042323932e-05,1088.0,182016,0.025530457496643066,0.004545543342828751,0.004000389017164707,2034
1763260280.9712808,500.0,,,195.6915807723999,,,500.0,,,183050,,,,2045
1763260281.5913785,,0.0,0.5493807792663574,196.31167840957642,0.0007885508239269257,0.000189861748367548,,0.005284743383526802,1088.0,183680,0.3362186551094055,0.001554138958454132,-0.00044378452003002167,2051
1763260281.7119849,,0.0,0.5347192287445068,196.43228483200073,0.000942637212574482,0.00018978494335897267,,0.00045134074753150344,1088.0,183808,0.13165628910064697,-0.006064442917704582,-0.0010084575042128563,2052
1763260283.3378677,,0.0,0.5784873366355896,198.05816769599915,0.0003232331946492195,0.00018870967323891819,,522.37255859375,1088.0,185600,-1.7642974853515625e-05,0.0011387765407562256,0.008268221281468868,2070
1763260283.8987541,,0.0,0.5532498955726624,198.6190540790558,0.0005348846316337585,0.00018832564819604158,,0.005212459247559309,1088.0,186240,0.059606194496154785,0.010924089699983597,0.0054226648062467575,2076
1763260285.4208138,,0.0,0.5856204628944397,200.14111375808716,0.0003226259723305702,0.00018732718308456242,,0.00029416836332529783,1088.0,187904,0.17543989419937134,0.0027139149606227875,-0.0009977249428629875,2093
1763260285.5873375,,0.001953125,0.5796166062355042,200.30763745307922,0.002323736436665058,0.0001872503780759871,,0.00016298872651532292,1088.0,188032,0.10611861944198608,-0.005937814712524414,-0.006339523009955883,2094
1763260287.6535676,,0.0,0.48400044441223145,202.37386751174927,0.0005666632205247879,0.00018586790247354656,,0.003968932665884495,1088.0,190336,-0.20909762382507324,-0.00839338917285204,0.004910388961434364,2117
1763260289.8419397,,0.0,0.5338525176048279,204.56223964691162,0.0009411713108420372,0.00018440860731061548,,0.006061233580112457,1088.0,192768,-0.09692728519439697,-0.00637584924697876,0.0031026555225253105,2141
1763260290.2860096,,0.001953125,0.5223055481910706,205.00630950927734,0.0018792776390910149,0.0001841013872763142,,0.004377119243144989,1089.0,193280,0.43704938888549805,-0.017856627702713013,0.0028838450089097023,2146
1763260290.3967416,,0.0,0.5164403319358826,205.1170415878296,0.001232239417731762,0.00018402458226773888,,0.0003495217824820429,1089.0,193408,-0.19384682178497314,-0.013115331530570984,-0.004529249854385853,2147
1763260290.5071623,,0.0,0.5370948314666748,205.22746229171753,0.0013576671481132507,0.00018394777725916356,,0.00024188929819501936,1089.0,193536,0.023054838180541992,-0.02555096335709095,0.000562300905585289,2148
1763260291.100331,,0.0,0.5029158592224121,205.82063102722168,0.00039995554834604263,0.00018356375221628696,,612.7039794921875,1089.0,194176,7.444620132446289e-05,0.0031407326459884644,0.0028179408982396126,2155
1763260292.683379,,0.0,0.5690708160400391,207.40367889404297,0.001216004602611065,0.00018248848209623247,,0.0003824329178314656,1089.0,195968,0.045364439487457275,-0.00567491864785552,0.0032365741208195686,2172
1763260293.8626027,,0.0,0.5462978482246399,208.58290266990662,0.0001050662249326706,0.00018172043201047927,,0.0038377228192985058,1089.0,197248,0.15202218294143677,-0.0018141791224479675,0.0021748747676610947,2185
1763260294.5353127,,0.0,0.5048567056655884,209.25561261177063,0.0007856404408812523,0.00018125960195902735,,0.0001230108755407855,1089.0,198016,0.09655958414077759,-0.0031973794102668762,0.0007343990728259087,2192
1763260295.0405197,500.0,,,209.7608196735382,,,500.0,,,198600,,,,2198
1763260295.1277862,,0.0,0.5831449627876282,209.84808611869812,1.7704442143440247e-05,0.00018087557691615075,,534.1068115234375,1089.0,198656,4.1425228118896484e-05,0.001021040603518486,-0.002107897773385048,2199
1763260296.2706623,,0.0,0.5348057150840759,210.990962266922,0.0004686424508690834,0.00018010752683039755,,0.0002925648004747927,1089.0,199936,-0.10271000862121582,-0.010421983897686005,-0.006754561327397823,2211
1763260296.4934747,,0.0,0.5658042430877686,211.2137746810913,5.279667675495148e-06,0.0001799539168132469,,422.5420227050781,1089.0,200192,1.0371208190917969e-05,0.00040957704186439514,-7.659848779439926e-05,2214
1763260297.0868447,,0.0,0.5522351264953613,211.80714464187622,0.0002599824219942093,0.0001795698917703703,,0.004374672658741474,1089.0,200832,-0.3516048192977905,-0.0009315833449363708,0.0006537716835737228,2220
1763260297.3133755,500.0,,,212.0336754322052,,,500.0,,,201100,,,,2223
1763260297.5312629,,0.0,0.561295211315155,212.251562833786,0.000388123095035553,0.00017926267173606902,,0.004672581795603037,1089.0,201344,-0.46404051780700684,0.0016351714730262756,0.003747079521417618,2225
1763260297.6404743,,0.0,0.6055228114128113,212.36077427864075,0.0010593133047223091,0.0001791858667274937,,0.0003305759746581316,1090.0,201472,-0.17238807678222656,-0.012910604476928711,-0.002271401695907116,2226
1763260297.7528372,500.0,0.0,0.5495810508728027,212.47313714027405,0.00035802554339170456,0.00017910906171891838,500.0,551.983154296875,1090.0,201600,-4.9233436584472656e-05,-0.010275565087795258,-0.007795817218720913,2227
1763260298.1599214,500.0,,,212.88022136688232,,,500.0,,,202100,,,,2231
1763260298.5631962,,0.0,0.5699193477630615,213.28349614143372,4.101265221834183e-05,0.00017857142665889114,,9.493972174823284e-05,1090.0,202496,0.10175639390945435,-0.0003493279218673706,-0.004001171328127384,2235
1763260299.0741034,500.0,,,213.79440331459045,,,500.0,,,203100,,,,2241
1763260299.714049,,0.0,0.5779850482940674,214.4343490600586,0.00023309793323278427,0.00017780337657313794,,0.0031228058505803347,1090.0,203776,0.04899829626083374,-0.0018713362514972687,0.0032472172752022743,2248
1763260299.9342139,,0.0,0.5383741855621338,214.65451383590698,0.00013351254165172577,0.0001776497665559873,,0.00015898229321464896,1090.0,204032,-0.5882524251937866,0.0008791685104370117,0.0012107733637094498,2250
1763260300.1979346,,0.0,0.6153191924095154,214.9182345867157,8.033867925405502e-05,0.00017749615653883666,,0.0033185917418450117,1090.0,204288,-0.05833554267883301,-0.0011965595185756683,-0.002431134693324566,2253
1763260301.9160647,,0.0,0.5734025835990906,216.63636469841003,0.0005929460749030113,0.00017634408141020685,,417.6986083984375,1090.0,206208,-2.9802322387695312e-06,0.01274920254945755,0.0005227057263255119,2272
1763260302.5399833,218.0,,,217.26028323173523,,,218.0,,,206933,,,,2280
1763260303.8930929,500.0,,,218.61339282989502,,,500.0,,,208406,,,,2295
1763260304.215251,,0.0,0.5795197486877441,218.93555092811584,3.7433579564094543e-05,0.00017480798123870045,,0.00020615971880033612,1090.0,208768,-0.09735548496246338,0.0003593340516090393,-0.0011272523552179337,2298
1763260305.2538366,,0.0,0.61275714635849,219.97413659095764,3.601238131523132e-05,0.0001741167507134378,,0.00038062245585024357,1090.0,209920,-0.02034580707550049,0.0005976781249046326,-0.001753760501742363,2310
1763260305.4026036,,0.0,0.5731872916221619,220.12290358543396,1.876428723335266e-05,0.00017403994570486248,,580.9935913085938,1090.0,210048,-8.463859558105469e-06,0.0008386634290218353,0.0030962415039539337,2312
1763260305.8840222,500.0,,,220.6043221950531,,,500.0,,,210666,,,,2318
1763260306.2912955,,0.0,0.5117231607437134,221.0115954875946,0.0009522940963506699,0.0001734255056362599,,0.02802891470491886,1090.0,211072,-11.601652145385742,-0.0038672685623168945,0.002717006951570511,2322
1763260306.4439013,,0.0,0.5211648941040039,221.16420125961304,0.0003653867170214653,0.0001733487006276846,,290.21539306640625,1090.0,211200,0.001293480396270752,-0.00561581552028656,0.0018656803295016289,2324
